,link,title,bias rating,factual reporting,country,press freedom rating,media type,traffic/popularity,mbfc credibility rating
281,https://www.humanium.org,Humanium,left-center,high,switzerland,excellent,organization/foundation,medium traffic,high credibility
282,https://www.icenews.is/,IceNews,left-center,mostly factual,iceland,mostly free,newspaper,minimal traffic,medium credibility
283,https://www.idahopress.com/,Idaho Press-Tribune,left-center,high,usa,mostly free,newspaper,medium traffic,high credibility
284,http://ifamericaknew.org/,If Americans Knew,,high,usa,,,,
285,https://www.iflscience.com/,IFLScience,left-center,high,united kingdom (33/180 press freedom),,website,high traffic,high credibility
286,https://independentaustralia.net/,Independent Australia,,high,australia,,,,
287,www.index.hr,Index.hr – Croatia,left-center,high,croatia,moderate freedom,website,high traffic,high credibility
288,https://inews.co.uk/,iNews UK,left-center,high,united kingdom (33/180 press freedom),,newspaper,high traffic,high credibility
289,https://www.infobae.com/,Infobae,left-center,high,argentina,mostly free,website,high traffic,high credibility
290,https://www.inquisitr.com/news/,Inquisitr,,mixed,usa,,,,
291,https://www.insideedition.com,Inside Edition,left-center,high,usa (44/180 press freedom),,magazine,medium traffic,high credibility
292,https://www.insidehighered.com/,Inside Higher Ed,,high,usa,,,,
293,https://www.insidephilanthropy.com,Inside Philanthropy,,high,usa,,,,
294,https://www.insider.com/,Insider.com Bias,left-center,high,usa,,website,high traffic,high credibility
295,https://insideclimatenews.org/,InsideClimate News,,high,usa,,,,
296,https://www.instituteforgovernment.org.uk/,Institute for Government,left-center,high,united kingdom,mostly free,organization/foundation,medium traffic,high credibility
297,https://imeu.org,Institute for Middle East Understanding (IMEU),left-center,high,usa,mostly free,organization/foundation,minimal traffic,high credibility
298,https://itep.org/,Institute on Taxation and Economic Policy (ITEP),left-center,high,usa,mostly free,website,medium traffic,high credibility
299,https://www.ibtimes.com/,International Business Times,left-center,mixed,usa (44/180 press freedom),,website,medium traffic,medium credibility
300,https://www.icrw.org/,International Center for Research on Women,,high,usa,,,,
301,https://www.crisisgroup.org/,International Crisis Group,,very high,belgium,,,,
302,http://www.interpretermag.com/,(The) Interpreter Magazine,left-center,high,usa,mostly free,website,minimal traffic,high credibility
303,https://www.inverse.com,Inverse,left-center,high,usa,mostly free,website,high traffic,high credibility
304,https://www.press-citizen.com/,Iowa City Press-Citizen,left-center,high,usa,,newspaper,medium traffic,high credibility
305,https://ipolitics.ca/,iPolitics,,high,canada,,,,
306,https://www.israel21c.org,ISRAEL21c,left-center,high,israel,moderate freedom,website,medium traffic,high credibility
307,https://www.thenewhumanitarian.org/,The New Humanitarian,,high,switzerland,,,,
308,http://www.jacksonfreepress.com,Jackson Free Press,,high,usa,,,,
309,https://jalopnik.com/,Jalopnik,left-center,high,usa,mostly free,website,high traffic,high credibility
310,https://www.japantoday.com/,Japan Today,,high,japan,,,,
311,http://www.jihadica.com/,Jihadica,,high,usa,,,,
312,https://jointcenter.org/,Joint Center for Political and Economic Studies,,high,usa,,,,
313,http://www.helvidius.org/,Journal of Politics and Society,,very high,usa,,,,
314,http://daily.jstor.org/,JStor Daily,,high,usa,,,,
315,https://www.justsecurity.org/,Just Security,left-center,high,usa (45/180 press freedom),,organization/foundation,medium traffic,high credibility
316,http://kff.org/,Kaiser Family Foundation,left-center,high,usa (44/180 press freedom),,organization/foundation,medium traffic,high credibility
317,https://khn.org/,Kaiser Health News,left-center,high,usa,mostly free,organization/foundation,medium traffic,high credibility
318,https://www.kansascity.com,Kansas City Star,,high,usa,,,,
319,https://denver.cbslocal.com/,KCNC-TV – CBS Denver,left-center,high,usa,mostly free,tv station,high traffic,high credibility
320,https://www.cbsnews.com/pittsburgh/,KDKA – CBS Pittsburgh,left-center,high,usa,mostly free,website,high traffic,high credibility
321,https://www.kenoshanews.com/,Kenosha News,left-center,high,usa,,newspaper,medium traffic,high credibility
322,https://abc30.com/,KFSN – ABC30 Fresno News,left-center,high,usa,mostly free,tv station,high traffic,high credibility
323,https://abc7news.com/,KGO – ABC7 News,left-center,high,usa,mostly free,tv station,high traffic,high credibility
324,https://www.knightfoundation.org/,Knight Foundation,,high,usa,,,,
325,https://www.nbcdfw.com/,KNTV – NBC Bay Area,left-center,high,usa,mostly free,tv station,high traffic,high credibility
326,https://www.koco.com/,KOCO News 5,left-center,high,usa (44/180 press freedom),,tv station,medium traffic,high credibility
327,https://kotaku.com,Kotaku,,high,usa,,,,
328,https://sacramento.cbslocal.com/,KOVR – CBS Sacramento,left-center,high,usa,mostly free,tv station,high traffic,high credibility
329,https://kpic.com/,KPIC CBS 4,right-center,high,usa,mostly free,tv station,medium traffic,high credibility
330,https://sanfrancisco.cbslocal.com/,KPIX – CBS San Francisco,left-center,high,usa,mostly free,tv station,high traffic,high credibility
331,https://www.kqed.org/,KQED San Francisco,left-center,high,usa,mostly free,radio station,medium traffic,high credibility
332,https://abc13.com/,KTRK – ABC13 – Houston,left-center,high,usa,mostly free,tv station,high traffic,high credibility
333,https://www.cbsnews.com/dfw/,KTVT – Dallas – Fort Worth News,left-center,high,usa,mostly free,website,high traffic,high credibility
334,https://www.idahopress.com/kuna/,Kuna Melba News,left-center,high,usa,mostly free,newspaper,minimal traffic,high credibility
335,https://kuow.org/,KUOW NPR,,high,usa,,,,
336,https://www.kurdistan24.net/,Kurdistan 24,left-center,mixed,usa (44/180 press freedom),,website,medium traffic,medium credibility
337,https://kyivindependent.com/,Kyiv Independent,left-center,high,ukraine,moderate freedom,website,medium traffic,high credibility
338,https://www.kyivpost.com/,Kyiv Post,left-center,mixed,ukraine,moderate freedom,newspaper,high traffic,medium credibility
339,https://www.laconiadailysun.com/,Laconia Daily Sun,,high,usa,,,,
340,www.ladepeche.fr,La Depeche du Midi,left-center,high,france,mostly free,newspaper,high traffic,high credibility
341,https://www.theadvertiser.com/,Lafayette Daily Advertiser,left-center,high,usa,,newspaper,medium traffic,high credibility
342,https://www.jconline.com/,Lafayette Journal & Courier,left-center,high,usa,,newspaper,medium traffic,high credibility
343,https://www.lajuntatribunedemocrat.com/,La Junta Tribune-Democrat,left-center,high,usa,,newspaper,minimal traffic,high credibility
344,http://www.lapresse.ca/,La Presse,left-center,high,canada,mostly free,newspaper,high traffic,high credibility
345,https://www.repubblica.it/,La Repubblica,left-center,high,italy,moderate freedom,newspaper,high traffic,high credibility
346,https://www.lastampa.it/,La Stampa,left-center,high,italy,moderate freedom,newspaper,high traffic,high credibility
347,https://www.latimes.com/,LA Times (Los Angeles Times),left-center,high,usa,,newspaper,high traffic,high credibility
348,https://lasvegassun.com,Las Vegas Sun,,high,usa,,,,
349,https://www.latintimes.com/,Latin Times,left-center,high,usa (44/180 press freedom),,website,medium traffic,high credibility
350,https://www.latintimes.com/,Jury Selection Begins for Brother Charged in Ohio's Pike County Massacre,left-center,high,usa (44/180 press freedom),,website,medium traffic,high credibility
351,http://www.leftjustified.com/,Left Justified,left-center,mixed,usa (45/180 press freedom),,website,minimal traffic,medium credibility
352,https://www.lemonde.fr/,Le Monde Bias,left-center,high,usa,mostly free,newspaper,high traffic,high credibility
353,https://lethbridgeherald.com/,Lethbridge Herald,left-center,high,usa,mostly free,newspaper,high traffic,high credibility
354,http://www.kentucky.com/,Lexington Herald Leader,left-center,high,usa (45/180 press freedom),,newspaper,medium traffic,high credibility
355,https://lifehacker.com/,Lifehacker,left-center,mostly factual,usa (44/180 press freedom),,website,high traffic,high credibility
356,https://www.lincolncourier.com/,Lincoln Courier,left-center,high,usa,,newspaper,minimal traffic,high credibility
357,https://www.lamag.com/,Los Angeles Magazine,,high,usa,,,,
358,https://www.macleans.ca,Maclean’s Magazine,left-center,high,canada (14/180 press freedom),,magazine,medium traffic,high credibility
359,https://mainichi.jp,Mainichi Shimbun,,high,japan,,,,
360,https://www.malaysiakini.com/,Malaysiakini,left-center,mostly factual,malaysia,limited freedom,website,high traffic,high credibility
361,https://mb.com.ph,Manila Bulletin,left-center,mixed,philippines,limited freedom,newspaper,high traffic,medium credibility
362,http://maplight.org/,Maplight,,high,usa,,,,
363,https://www.reporter-times.com/,Martinsville Reporter-Times,left-center,high,usa,,newspaper,minimal traffic,high credibility
364,http://www.mcclatchydc.com/,McClatchyDC,,high,usa,,,,
365,https://www.mcdonoughvoice.com/,McDonough County Voice,left-center,high,usa,,newspaper,minimal traffic,high credibility
366,https://www.mediafiledc.com/,MediaFile,left-center,high,usa (44/180 press freedom),,newspaper,minimal traffic,high credibility
367,https://www.mediapart.fr/,Mediapart,left-center,high,france,mostly free,website,high traffic,high credibility
368,https://medium.com/,Medium,left-center,mixed,usa (44/180 press freedom),,website,high traffic,medium credibility
369,https://www.menshealth.com/,Men’s Health,left-center,mostly factual,usa,,magazine,high traffic,high credibility
370,https://www.metro.us/,Metro (Philadelphia),left-center,high,usa (45/180 press freedom),,newspaper,minimal traffic,high credibility
371,http://metro.co.uk/,Metro UK,left-center,mixed,united kingdom (33/180 press freedom),,newspaper,high traffic,medium credibility
372,https://www.nhregister.com/,New Haven Register,,high,usa,,,,
373,http://mexiconewsdaily.com/,Mexico Daily News,,high,mexico,,,,
374,https://www.miamiherald.com,Miami Herald,left-center,high,usa,,newspaper,high traffic,high credibility
375,https://mic.com/,Mic,,high,usa,,,,
376,https://www.middleeasteye.net/,Middle East Eye,left-center,mostly factual,united kingdom,,website,medium traffic,high credibility
377,https://www.migrationpolicy.org,Migration Policy Institute,,high,usa,,,,
378,https://www.unionrecorder.com/,Milledgeville Union-Recorder,left-center,high,usa,mostly free,newspaper,minimal traffic,high credibility
379,https://www.thestar.com/local-milton/,Milton Canadian Champion,left-center,high,canada,mostly free,newspaper,minimal traffic,high credibility
380,https://www.jsonline.com/,Milwaukee Journal-Sentinel,left-center,high,usa (44/180 press freedom),,newspaper,medium traffic,high credibility
381,http://www.startribune.com/,Minneapolis Star Tribune,left-center,high,usa (44/180 press freedom),,newspaper,high traffic,high credibility
382,https://www.mprnews.org/,Minnesota Public Radio (MPR),,high,usa,,,,
383,https://www.minnpost.com,MinnPost,,high,usa,,,,
384,http://www.mintpressnews.com/,Mint Press News,,mixed,usa,,,,
385,https://mississippitoday.org/,Mississippi Today,left-center,high,usa,,organization/foundation,medium traffic,high credibility
386,https://www.moneytalksnews.com/,Money Talks News,left-center,high,usa,,website,medium traffic,high credibility
387,https://news.mongabay.com,Mongabay,left-center,high,usa,mostly free,organization/foundation,medium traffic,high credibility
388,https://www.montgomeryadvertiser.com/,Montgomery Advertiser,left-center,high,usa,,newspaper,medium traffic,high credibility
389,https://www.morningbrew.com/,Morning Brew,left-center,high,usa,,website,high traffic,high credibility
390,https://themoscowtimes.com/,Moscow Times,left-center,high,netherlands,excellent,website,medium traffic,high credibility
391,https://www.motherjones.com/,Mother Jones,left-center,high,usa (45/180 press freedom),,magazine,high traffic,high credibility
392,https://www.mnn.com/,Mother Nature Network,left-center,high,usa (45/180 press freedom),,magazine,high traffic,high credibility
393, https://mothership.sg,Mothership,,mixed,singapore,,,,
394,https://www.moultrieobserver.com/,Moultrie Observer,left-center,high,usa,mostly free,newspaper,minimal traffic,high credibility
395,https://www.msn.com/,MSN.com (MSN News),left-center,high,usa (45/180 press freedom),,news agency,high traffic,high credibility
396,https://www.thestarpress.com/,Muncie Star Press,left-center,high,usa,,newspaper,medium traffic,high credibility
397,https://www.mycentraljersey.com/,MyCentralJersey.com,left-center,high,usa,mostly free,newspaper,medium traffic,high credibility
398,http://www.nakedcapitalism.com/,Naked Capitalism,,high,usa,,,,
399,https://www.naplesnews.com,Naples Daily News,,high,usa,,,,
400,https://transequality.org,National Center for Transgender Equality (NCTE),,high,usa,,,,
401,http://natmonitor.com/,National Monitor,left-center,high,usa (44/180 press freedom),,website,minimal traffic,high credibility
402,https://www.nationalnewswatch.com/,National Newswatch,left-center,mostly factual,canada (14/180 press freedom),,website,medium traffic,high credibility
403,https://www.nationalobserver.com/,National Observer (Canada),,high,canada,,,,
404,http://www.youthrights.org/,National Youth Rights Association,left-center,high,usa (44/180 press freedom),,organization/foundation,minimal traffic,high credibility
405,https://resourcegovernance.org/,Natural Resource Governance Institute,,high,usa,,,,
406,https://www.nature.org,Nature Conservancy,,high,usa,,,,
407,https://www.nbcdfw.com/,NBC 5 Dallas-Fort Worth – KXAS,left-center,high,usa,mostly free,tv station,high traffic,high credibility
408,https://www.nbcphiladelphia.com/,NBC 10 Philadelphia – WCAU,left-center,high,usa,mostly free,tv station,high traffic,high credibility
409,https://www.nbcchicago.com/,NBC Chicago – WMAQ,left-center,high,usa,mostly free,tv station,high traffic,high credibility
410,https://www.nbclosangeles.com/,NBC Los Angeles – KNBC,left-center,high,usa,mostly free,tv station,high traffic,high credibility
411,http://www.nbcnews.com/,NBC News,left-center,high,usa,,tv station,high traffic,high credibility
412,https://www.nbcnewyork.com,NBCNewYork.com,,high,usa,,,,
413,https://www.ndtv.com/,NDTV,left-center,mixed,india (142/180 press freedom),,tv station,high traffic,medium credibility
414,https://www.newamerica.org/,New America,left-center,high,usa,mostly free,organization/foundation,medium traffic,high credibility
415,https://www.ncnewsonline.com/,New Castle News,left-center,high,usa,mostly free,newspaper,medium traffic,high credibility
416,https://www.neweurope.eu/,New Europe,,high,belgium,,,,
417,https://newleftreview.org/,New Left Review,,high,united kingdom,,,,
418,https://newmatilda.com/,New Matilda,,high,australia,,,,
419,https://newmoderate.com/,New Moderate,,mixed,usa,,,,
420,https://vancouver.citynews.ca/,CityNews Vancouver,least biased,high,canada,,radio station,high traffic,high credibility
421,https://www.newscentermaine.com/,NewsCenterMaine.com,left-center,high,usa,mostly free,tv station,medium traffic,high credibility
422,https://www.nydailynews.com/,New York Daily News,left-center,high,usa (45/180 press freedom),,newspaper,high traffic,high credibility
423,https://www.nytimes.com/,New York Times,left-center,high,usa,mostly free,newspaper,high traffic,high credibility
424,https://www.newsandguts.com/,News and Guts,left-center,mostly factual,usa (44/180 press freedom),,website,medium traffic,high credibility
425,https://www.newsday.com/,Newsday,,high,usa,,,,
426,https://www.newser.com/,Newser,left-center,high,usa,mostly free,website,high traffic,high credibility
427,https://www.newsweek.com/,Newsweek,left-center,high,usa,mostly free,magazine,high traffic,high credibility
428,https://www.newsy.com/,Newsy,left-center,high,usa (45/180 press freedom),,tv station,medium traffic,high credibility
429,https://www3.nhk.or.jp/nhkworld/,NHK World-Japan,,high,japan,,,,
430,https://www.niagara-gazette.com/,Niagara Gazette,left-center,high,usa,mostly free,newspaper,medium traffic,high credibility
431,https://www.niemanlab.org/,Nieman Journalism Lab,left-center,high,usa,mostly free,organization/foundation,medium traffic,high credibility
432,https://niskanencenter.org,Niskanen Center,left-center,high,usa (44/180 press freedom),,organization/foundation,mediumtraffic,high credibility
433,https://www.norwichbulletin.com/,Norwich Bulletin,left-center,high,usa,,newspaper,medium traffic,high credibility
434,https://www.novinky.cz/,Novinky.cz (Pravo),left-center,mostly factual,czech republic,mostly free,website,high traffic,high credibility
435,https://www.npr.org/,NPR (National Public Radio),left-center,high,usa,mostly free,radio station,high traffic,high credibility
436,https://www.ocala.com/,Ocala StarBanner,left-center,high,usa,,newspaper,medium traffic,high credibility
437,https://occupyindependents.com/,Occupy Independents,,mixed,usa,,,,
438,http://www.ocweekly.com/,OC Weekly,,mixed,usa,,,,
439,https://www.oilandwaterdontmix.org/,Oil and Water Don’t Mix,,mixed,usa,,,,
440,https://www.oneindia.com/,OneIndia,left-center,mixed,india,limited freedom,website,high traffic,medium credibility
441,https://www.dailyworld.com/,Opelousas Daily World,left-center,high,usa,,newspaper,minimal traffic,high credibility
442,https://www.opendemocracy.net/,openDemocracy,,high,united kingdom,,,,
443,https://www.openthegovernment.org/,Open the Government,left-center,mostly factual,usa (45/180 press freedom),,organization/foundation,minimal traffic,medium credibility
444,https://www.orlandosentinel.com,Orlando Sentinel,,high,usa,,,,
445,https://ourworldindata.org,Our World In Data,left-center,high,united kingdom (33/180 press freedom),,website,high traffic,high credibility
446,https://www.outsidethebeltway.com/,Outside The Beltway,left-center,high,usa (44/180 press freedom),,website,minimal traffic,high credibility
447,https://www.ozy.com/,Ozy Media,left-center,high,usa (44/180 press freedom),,website,medium traffic,high credibility
448,https://psmag.com/,Pacific Standard Magazine,,high,usa,,,,
449,https://www.palmbeachdailynews.com/,Palm Beach Daily News,,high,usa,,,,
450,https://www.newsherald.com/,Panama City News-Herald,left-center,high,usa,,newspaper,medium traffic,high credibility
451,https://www.parrysound.com/parrysound-news/,Parry Sound Beacon Star,left-center,high,canada,mostly free,newspaper,minimal traffic,high credibility
452,https://patrioticmillionaires.org,Patriotic Millionaires,left-center,high,usa,mostly free,organization/foundation,minimal traffic,high credibility
453,https://www.pbs.org/newshour/,PBS NewsHour,left-center,high,usa (45/180 press freedom),,tv station,high traffic,high credibility
454,https://www.pekintimes.com/,Pekin Daily Times,left-center,high,usa,,newspaper,minimal traffic,high credibility
455,https://www.inquirer.com/,Philadelphia Inquirer,left-center,high,usa (44/180 press freedom),,newspaper,high traffic,high credibility
456,https://www.phillytrib.com/,Philadelphia Tribune,,high,usa,,,,
457,https://www.inquirer.net/,Philippine Daily Inquirer,,mostly factual,philippines,,,,
458,https://www.phillyvoice.com/,Philly Voice,left-center,high,usa,mostly free,website,medium traffic,high credibility
459,http://www.phoenixnewtimes.com/,Phoenix New Times,,high,usa,,,,
460,http://politicalcritique.org/,Political Critique,,high,poland,,,,
461,https://www.politico.com,Politico,left-center,high,usa,,website,high traffic,high credibility
462, http://politicsthatwork.com/,Politics That Work,,mostly factual,usa,,,,
463,https://www.politifact.com/,Politifact,left-center,high,usa,,website,high traffic,high credibility
464,https://www.polygon.com/,Polygon,,high,usa,,,,
465,https://www.pontiacdailyleader.com/,Pontiac Daily Leader,left-center,high,usa,,newspaper,minimal traffic,high credibility
466,http://www.populationconnection.org,Population Connection,left,high,usa,mostly free,organization/foundation,minimal traffic,high credibility
467,https://www.pressherald.com/,Portland Press-Herald,,high,usa,,,,
468,https://pamplinmedia.com,Portland Tribune,,high,usa,,,,
469,https://www.positive.news,Positive News,left-center,high,united kingdom (33/180 press freedom),,magazine,minimal traffic,high credibility
470,https://theworld.org/,The World from PRX,,very-high,usa,,,,
471,https://www.private-eye.co.uk/,Private Eye,,mixed,united kingdom,,,,
472,https://www.hjnews.com/preston/,Preston Citizen,left-center,high,usa,mostly free,newspaper,minimal traffic,high credibility
473,https://www.pogo.org/,Project on Government Oversight,,high,usa,,,,
474,https://www.project-syndicate.org/,Project Syndicate,,high,czech republic,,,,
475,https://www.propublica.org/,Propublica,,high,usa,,,,
476,https://www.prospectmagazine.co.uk/,Prospect Magazine,,high,united kingdom,,,,
477,https://www.protocol.com/,Protocol,left-center,high,usa,mostly free,website,medium traffic,high credibility
478,https://www.providencejournal.com/,The Providence Journal,,high,usa,,,,
479,https://www.citizen.org/,Public Citizen,,high,usa,,,,
480,https://www.publico.es/,Publico,left-center,high,spain,mostly free,website,high traffic,high credibility
481,https://puck.news/,Puck.News,left-center,mostly factual,usa,,website,medium traffic,medium credibility
482,https://www.chieftain.com/,Pueblo Chieftain,left-center,high,usa,,newspaper,medium traffic,high credibility
483,https://qz.com/,Quartz,left-center,high,usa,,website,high traffic,high credibility
484,https://www.rfa.org/,Radio Free Asia,,high,usa,,,,
485,https://www.radiotelevisionmarti.com/,Radio Television Marti,left-center,mixed,usa,mostly free,radio/tv,medium traffic,medium credibility
486,https://www.newsobserver.com/,Raleigh News and Observer,,high,usa,,,,
487,https://www.rappler.com/,Rappler,left-center,high,philippines,,website,high traffic,high credibility
488,https://rationalwiki.org/wiki/Main_Page,RationalWiki,,high,usa,,,,
489,https://relevantmagazine.com,Relevant Magazine,left-center,high,usa (44/180 press freedom),,magazine,medium traffic,high credibility
490,http://religionnews.com,Religion News Service (RNS),left-center,high,usa (44/180 press freedom),,organization/foundation,medium traffic,high credibility
491,https://www.rgj.com,Reno Gazette Journal,,high,usa,,,,
492,https://represent.us/,Represent.Us,,high,usa,,,,
493,https://www.revealnews.org/,Reveal – Center for Investigative Reporting,,high,usa,,,,
494,https://www.pal-item.com/,Richmond Palladium-Item,left-center,high,usa,,newspaper,minimal traffic,high credibility
495,https://www.ridgecrestca.com/,Ridgecrest Daily Independent,left-center,high,usa,,newspaper,minimal traffic,high credibility
496,https://militarist-monitor.org/,Militarist Monitor,left-center,high,usa,,newspaper,minimal traffic,high credibility
497,https://www.rocketnews.com/,RocketNews,left-center,mixed,usa,,website,minimal traffic,medium credibility
498,https://www.rrstar.com/,Rockford Register Star,left-center,high,usa,,newspaper,medium traffic,high credibility
499,https://www.heraldonline.com/,Rock Hill Herald,,high,usa,,,,
500,https://rooseveltinstitute.org/,Roosevelt Institute,,high,usa,,,,
501,https://www.sacbee.com,Sacramento Bee,left-center,high,usa (44/180 press freedom),,newspaper,high traffic,high credibility
502,https://www.salina.com/,Salina Journal,left-center,high,usa,,newspaper,medium traffic,high credibility
503,https://www.sltrib.com/,Salt Lake Tribune,,high,usa,,,,
504,https://www.expressnews.com/,San Antonio Express-News,,high,usa,,,,
505,https://www.sandiegoreader.com,San Diego Reader,,high,usa,,,,
506,https://www.sfchronicle.com/,San Francisco Chronicle,left-center,high,usa (44/180 press freedom),,newspaper,high traffic,high credibility
507,http://www.sfexaminer.com,San Francisco Examiner,,high,usa,,,,
508,https://www.mercurynews.com/,San Jose Mercury News,left-center,high,usa (44/180 press freedom),,newspaper,high traffic,high credibility
509,https://www.sanluisobispo.com/,San Luis Obispo Tribune,,high,usa,,,,
510,http://www.independent.com/,Santa Barbara Independent,left-center,high,usa (44/180 press freedom),,website,medium traffic,high credibility
511,https://www.sapiens.org,Sapiens,,high,usa,,,,
512,saudigazette.com.sa,Saudi Gazette,left-center (by saudi standards),mixed,saudi arabia (170/180 press freedom),,newspaper,medium traffic,medium credibility
513,https://sciencing.com/,Sciencing,left-center,high,usa (44/180 press freedom),,website,high traffic,high credibility
514,https://www.scoopwhoop.com,ScoopWhoop,,mixed,india,,,,
515,https://scroll.in/,Scroll.in,,mostly factual,india,,,,
516,https://www.seattlepi.com/,Seattle Post-Intelligencer,,high,usa,,,,
517,http://www.seattletimes.com/,Seattle Times,left-center,high,usa (44/180 press freedom),,newspaper,high traffic,high credibility
518,https://www.self.com/,Self Magazine,left-center,mostly factual,usa,mostly free,website,high traffic,high credibility
519,https://www.sentencingproject.org/,Sentencing Project,left-center,high,usa,mostly free,organization/foundation,minimal traffic,high credibility
520,https://www.sfgate.com/,SFGate,left-center,high,usa (44/180 press freedom),,website,high traffic,high credibility
521,https://www.snopes.com/,Snopes,left-center,mostly factual,usa,,website,high traffic,high credibility
522,https://sojo.net/,Sojourners (Soho),left-center,high,usa (45/180 press freedom),,organization/foundation,medium traffic,high credibility
523,https://www.sootoday.com/,SooToday.com,left-center,high,canada (14/180 press freedom),,website,medium traffic,high credibility
524,https://www.scmp.com,South China Morning Post,left-center,mixed,hong kong,,newspaper,high traffic,medium credibility
525,https://www.sbs.com.au/,Special Broadcasting Service (SBS),left-center,high,australia,,tv station,high traffic,high credibility
526,https://www.spiegel.de/,Spiegel Online (Der Spiegel),left-center,high,germany (11/180 press freedom),,website,high traffic,high credibility
527,https://www.spin.com/,Spin (Magazine),left-center,high,usa,,website,medium traffic,high credibility
528,https://www.news-leader.com/,Springfield News-Leader,left-center,high,usa,mostly free,newspaper,medium traffic,high credibility
529,https://www.staugustine.com/,St. Augustine Record,left-center,high,usa,,newspaper,medium traffic,high credibility
530,https://www.stltoday.com/,St. Louis Post-Dispatch,,high,usa,,,,
531,https://www.stamfordadvocate.com/,Stamford Advocate,left-center,high,usa,mostly free,newspaper,medium traffic,high credibility
532,https://www.nj.com/starledger/,Star-Ledger,,high,usa,,,,
533,https://www.statnews.com/,Stat (News),left-center,high,usa (44/180 press freedom),,website,high traffic,high credibility
534,https://www.newsaegis.com/,St. Clair News-Aegis,left-center,high,usa,mostly free,newspaper,minimal traffic,high credibility
535,https://stepfeed.com,StepFeed,left-center,mixed,united arab emirates (132/180 press freedom),,website,medium traffic,medium credibility
536,https://www.stopfake.org/,StopFake,left-center,high,ukraine,limited freedom,website,minimal traffic,high credibility
537,https://www.stuff.co.nz/,Stuff,,high,new zealand,,,,
538,https://www.agriculture.com/,Successful Farming Magazine,left-center,high,usa,mostly free,magazine,medium traffic,high credibility
539,https://sunlightfoundation.com/,Sunlight Foundation,,high,usa,,,,
540,https://www.swissinfo.ch/,SWI – Swissinfo.ch,,high,switzerland,,,,
541,https://www.syriahr.com/,Syrian Observatory for Human Rights (SOHR),left-center,mostly factual,usa (45/180 press freedom),,organization/foundation,medium traffic,high credibility
542,https://www.taiwannews.com.tw/,Taiwan News,,mostly factual,taiwan,,,,
543,https://www.tampabay.com,Tampa Bay Times,left-center,high,usa (44/180 press freedom),,newspaper,high traffic,high credibility
544,https://tarbell.org,Tarbell,,high,usa,,,,
545,https://taskandpurpose.com/,Task and Purpose,left-center,mostly factual,usa,,website,high traffic,high credibility
546,https://www.taxjustice.net/,Tax Justice Network,left-center,high,united kingdom (33/180 press freedom),,organization/foundation,minimal traffic,high credibility
547,https://www.taxpolicycenter.org/,Tax Policy Center,left-center,high,usa (44/180 press freedom),,organization/foundation,medium traffic,high credibility
548,https://www.tcpalm.com/,TCPalm – Treasure Coast News,left-center,high,usa,,newspaper,medium traffic,high credibility
549,https://techcrunch.com,TechCrunch,left-center,high,usa (44/180 press freedom),,website,high traffic,high credibility
550,https://www.techdirt.com,Techdirt,,high,usa,,,,
551,https://www.texasmonthly.com,Texas Monthly,left-center,high,usa (44/180 press freedom),,magazine,medium traffic,high credibility
552,https://www.texastribune.org/,Texas Tribune,left-center,high,usa (44/180 press freedom),,organization/foundation,high traffic,high credibility
553,http://www.theage.com.au/,The Age (Australia),left-center,high,australia,,newspaper,high traffic,high credibility
554,http://www.asahi.com/ajw,The Asahi Shimbun,,high,japan,,,,
555,https://www.app.com,The Asbury Park Press,,high,usa,,,,
556,https://www.augustachronicle.com/,The Augusta Chronicle,left-center,high,usa (44/180 press freedom),,newspaper,medium traffic,high credibility
557,https://www.belfercenter.org/,The Belfer Center for Science and International Affairs,left-center,high,usa,mostly free,organization/foundation,medium traffic,high credibility
558,https://www.thebipartisanpress.com,The Bipartisan Press,,high,usa,,,,
559,https://myrgv.com/,The Brownsville Herald,,high,usa,,,,
560,https://www.thebureauinvestigates.com/,The Bureau of Investigative Journalism,left-center,high,united kingdom (35/180 press freedom),,organization/foundation,medium traffic,high credibility
561,http://cepr.net,The Center for Economic and Policy Research,,high,usa,,,,
562,https://tcf.org/,The Century Foundation,,high,usa,,,,
563,https://chinapost.nownews.com/,The China Post,,mostly factual,taiwan,,,,
564,http://www.thechristianleft.org/,The Christian Left,,mixed,usa,,,,
565,https://www.chronicle.com/,The Chronicle of Higher Education,,high,usa,,,,
566,https://www.thecitizen.org.au,The Citizen (Australia),left-center,high,australia (26/180 press freedom),,organization/foundation,minimal traffic,high credibility
567,https://thecity.nyc/,The City,left-center,high,usa,mostly free,organization/foundation,medium traffic,high credibility
568,https://www.coloradoan.com/,The Coloradoan,left-center,high,usa,mostly free,newspaper,medium traffic,high credibility
569,https://coloradosun.com/,The Colorado Sun,left-center,high,usa,mostly free,website,medium traffic,high credibility
570,https://canadians.org,The Council of Canadians,left-center,high,canada,mostly free,organization/foundation,minimal traffic,high credibility
571,https://www.courier-journal.com/,Louisville Courier-Journal,left-center,high,usa (45/180 press freedom),,newspaper,medium traffic,high credibility
572,http://www.daltondailycitizen.com/,The Daily Citizen (Dalton),left-center,high,usa (44/180 press freedom),,newspaper,medium traffic,high credibility
573,http://www.dailyclimate.org/,The Daily Climate,,high,usa,,,,
574,https://dailyhive.com/,Daily Hive,left-center,mostly factual,canada (14/180 press freedom),,website,high traffic,high credibility
575,https://www.thedailystar.com/,The Daily Star,left-center,high,usa,mostly free,newspaper,minimal traffic,high credibility
